id,date,week,timeSlot,holiday,rrr,windSpeed,Vt6,Vt5,Vt4,Vt3,Vt2,Vt1,Vt
4113,15,2,81,0,0,7.2,53.97,47.88,52.71,57.53,59.87,47.2,54.35
4114,15,2,82,0,0,7.2,47.88,52.71,57.53,59.87,47.2,54.35,50.98
4115,15,2,83,0,0,7.2,52.71,57.53,59.87,47.2,54.35,50.98,45.65
4116,15,2,84,0,0,7.2,57.53,59.87,47.2,54.35,50.98,45.65,47.92
4117,15,2,85,0,0,7.2,59.87,47.2,54.35,50.98,45.65,47.92,46.37
4118,15,2,86,0,0,7.2,47.2,54.35,50.98,45.65,47.92,46.37,42.37
4119,15,2,87,0,0,7.2,54.35,50.98,45.65,47.92,46.37,42.37,46.26
4120,15,2,88,0,0,7.2,50.98,45.65,47.92,46.37,42.37,46.26,41.8
4121,15,2,89,0,0,7.2,45.65,47.92,46.37,42.37,46.26,41.8,44.8
4122,15,2,90,0,0,7.2,47.92,46.37,42.37,46.26,41.8,44.8,42.26
4123,15,2,91,0,0,7.2,46.37,42.37,46.26,41.8,44.8,42.26,42.21
4124,15,2,92,0,0,7.2,42.37,46.26,41.8,44.8,42.26,42.21,42.59
4125,15,2,93,0,0,7.2,46.26,41.8,44.8,42.26,42.21,42.59,42.83
4126,15,2,94,0,0,7.2,41.8,44.8,42.26,42.21,42.59,42.83,37.22
4127,15,2,95,0,0,7.2,44.8,42.26,42.21,42.59,42.83,37.22,31.56
4128,15,2,96,0,0,7.2,42.26,42.21,42.59,42.83,37.22,31.56,18.51
4129,15,2,97,0,0,7.2,42.21,42.59,42.83,37.22,31.56,18.51,34.21
4130,15,2,98,0,0,7.2,42.59,42.83,37.22,31.56,18.51,34.21,31.71
4131,15,2,99,0,0,7.2,42.83,37.22,31.56,18.51,34.21,31.71,25.07
4132,15,2,100,0,0,7.2,37.22,31.56,18.51,34.21,31.71,25.07,25.29
4133,15,2,101,0,0,7.2,31.56,18.51,34.21,31.71,25.07,25.29,9.78
4134,15,2,102,0,0,7.2,18.51,34.21,31.71,25.07,25.29,9.78,5.42
4135,15,2,103,0,0,7.2,34.21,31.71,25.07,25.29,9.78,5.42,4.12
4136,15,2,104,0,0,7.2,31.71,25.07,25.29,9.78,5.42,4.12,7.36
4137,15,2,105,0,0,7.2,25.07,25.29,9.78,5.42,4.12,7.36,9.38
4138,15,2,106,0,0,7.2,25.29,9.78,5.42,4.12,7.36,9.38,6.6
4139,15,2,107,0,0,7.2,9.78,5.42,4.12,7.36,9.38,6.6,5.57
4140,15,2,108,0,0,7.2,5.42,4.12,7.36,9.38,6.6,5.57,7
4141,15,2,109,0,0,7.2,4.12,7.36,9.38,6.6,5.57,7,12.72
4142,15,2,110,0,0,7.2,7.36,9.38,6.6,5.57,7,12.72,12.45
4143,15,2,111,0,0,7.2,9.38,6.6,5.57,7,12.72,12.45,27.25
4144,15,2,112,0,0,7.2,6.6,5.57,7,12.72,12.45,27.25,16.56
4145,15,2,113,0,0,7.2,5.57,7,12.72,12.45,27.25,16.56,18.8
4146,15,2,114,0,0,7.2,7,12.72,12.45,27.25,16.56,18.8,12.86
4147,15,2,115,0,0,7.2,12.72,12.45,27.25,16.56,18.8,12.86,9.61
4148,15,2,116,0,0,7.2,12.45,27.25,16.56,18.8,12.86,9.61,22.06
4149,15,2,117,0,0,7.2,27.25,16.56,18.8,12.86,9.61,22.06,25.39
4150,15,2,118,0,0,7.2,16.56,18.8,12.86,9.61,22.06,25.39,13.75
4151,15,2,119,0,0,7.2,18.8,12.86,9.61,22.06,25.39,13.75,12.24
4152,15,2,120,0,0,7.2,12.86,9.61,22.06,25.39,13.75,12.24,14.17
4153,15,2,121,0,0,7.2,9.61,22.06,25.39,13.75,12.24,14.17,37.91
4154,15,2,122,0,0,7.2,22.06,25.39,13.75,12.24,14.17,37.91,39.75
4155,15,2,123,0,0,7.2,25.39,13.75,12.24,14.17,37.91,39.75,22.67
4156,15,2,124,0,0,7.2,13.75,12.24,14.17,37.91,39.75,22.67,11.76
4157,15,2,125,0,0,7.2,12.24,14.17,37.91,39.75,22.67,11.76,17.96
4158,15,2,126,0,0,7.2,14.17,37.91,39.75,22.67,11.76,17.96,29.32
4159,15,2,127,0,0,7.2,37.91,39.75,22.67,11.76,17.96,29.32,36.91
4160,15,2,128,0,0,7.2,39.75,22.67,11.76,17.96,29.32,36.91,36.75
4161,15,2,129,0,0,7.2,22.67,11.76,17.96,29.32,36.91,36.75,43.21
4162,15,2,130,0,0,7.2,11.76,17.96,29.32,36.91,36.75,43.21,45.74
4163,15,2,131,0,0,7.2,17.96,29.32,36.91,36.75,43.21,45.74,43.92
4164,15,2,132,0,0,7.2,29.32,36.91,36.75,43.21,45.74,43.92,43.28
4165,15,2,133,0,0,7.2,36.91,36.75,43.21,45.74,43.92,43.28,44.05
4166,15,2,134,0,0,7.2,36.75,43.21,45.74,43.92,43.28,44.05,50.12
4167,15,2,135,0,0,7.2,43.21,45.74,43.92,43.28,44.05,50.12,33.85
4168,15,2,136,0,0,7.2,45.74,43.92,43.28,44.05,50.12,33.85,37.68
4169,15,2,137,0,0,7.2,43.92,43.28,44.05,50.12,33.85,37.68,41.41
4170,15,2,138,0,0,7.2,43.28,44.05,50.12,33.85,37.68,41.41,43.43
4171,15,2,139,0,0,7.2,44.05,50.12,33.85,37.68,41.41,43.43,42.6
4172,15,2,140,0,0,7.2,50.12,33.85,37.68,41.41,43.43,42.6,44.54
4173,15,2,141,0,0,7.2,33.85,37.68,41.41,43.43,42.6,44.54,49.59
4174,15,2,142,0,0,7.2,37.68,41.41,43.43,42.6,44.54,49.59,45.77
4175,15,2,143,0,0,7.2,41.41,43.43,42.6,44.54,49.59,45.77,42.44
4176,15,2,144,0,0,7.2,43.43,42.6,44.54,49.59,45.77,42.44,42.7
4177,15,2,145,0,0,7.2,42.6,44.54,49.59,45.77,42.44,42.7,49.64
4178,15,2,146,0,0,7.2,44.54,49.59,45.77,42.44,42.7,49.64,46.65
4179,15,2,147,0,0,7.2,49.59,45.77,42.44,42.7,49.64,46.65,47.01
4180,15,2,148,0,0,7.2,45.77,42.44,42.7,49.64,46.65,47.01,45.72
4181,15,2,149,0,0,7.2,42.44,42.7,49.64,46.65,47.01,45.72,46.81
4182,15,2,150,0,0,7.2,42.7,49.64,46.65,47.01,45.72,46.81,50.13
4183,15,2,151,0,0,7.2,49.64,46.65,47.01,45.72,46.81,50.13,44.5
4184,15,2,152,0,0,7.2,46.65,47.01,45.72,46.81,50.13,44.5,45.05
4185,15,2,153,0,0,7.2,47.01,45.72,46.81,50.13,44.5,45.05,44.4
4186,15,2,154,0,0,7.2,45.72,46.81,50.13,44.5,45.05,44.4,43.7
4187,15,2,155,0,0,7.2,46.81,50.13,44.5,45.05,44.4,43.7,51.46
4188,15,2,156,0,0,7.2,50.13,44.5,45.05,44.4,43.7,51.46,44.07
4189,15,2,157,0,0,7.2,44.5,45.05,44.4,43.7,51.46,44.07,44.12
4190,15,2,158,0,0,7.2,45.05,44.4,43.7,51.46,44.07,44.12,46.89
4191,15,2,159,0,0,7.2,44.4,43.7,51.46,44.07,44.12,46.89,48.52
4192,15,2,160,0,0,7.2,43.7,51.46,44.07,44.12,46.89,48.52,46.7
4193,15,2,161,0,0,7.2,51.46,44.07,44.12,46.89,48.52,46.7,40.51
4194,15,2,162,0,0,7.2,44.07,44.12,46.89,48.52,46.7,40.51,25.4
4195,15,2,163,0,0,7.2,44.12,46.89,48.52,46.7,40.51,25.4,15.6
4196,15,2,164,0,0,7.2,46.89,48.52,46.7,40.51,25.4,15.6,13.93
4197,15,2,165,0,0,7.2,48.52,46.7,40.51,25.4,15.6,13.93,22.83
4198,15,2,166,0,0,7.2,46.7,40.51,25.4,15.6,13.93,22.83,28.04
4199,15,2,167,0,0,7.2,40.51,25.4,15.6,13.93,22.83,28.04,29.03
4200,15,2,168,0,0,7.2,25.4,15.6,13.93,22.83,28.04,29.03,11.91
4201,15,2,169,0,0,7.2,15.6,13.93,22.83,28.04,29.03,11.91,24.6
4202,15,2,170,0,0,7.2,13.93,22.83,28.04,29.03,11.91,24.6,10.78
4203,15,2,171,0,0,7.2,22.83,28.04,29.03,11.91,24.6,10.78,12.28
4204,15,2,172,0,0,7.2,28.04,29.03,11.91,24.6,10.78,12.28,16.73
4205,15,2,173,0,0,7.2,29.03,11.91,24.6,10.78,12.28,16.73,19.37
4206,15,2,174,0,0,7.2,11.91,24.6,10.78,12.28,16.73,19.37,13.93
4207,15,2,175,0,0,7.2,24.6,10.78,12.28,16.73,19.37,13.93,33.52
4208,15,2,176,0,0,7.2,10.78,12.28,16.73,19.37,13.93,33.52,38.56
4209,15,2,177,0,0,7.2,12.28,16.73,19.37,13.93,33.52,38.56,37.67
4210,15,2,178,0,0,7.2,16.73,19.37,13.93,33.52,38.56,37.67,38.51
4211,15,2,179,0,0,7.2,19.37,13.93,33.52,38.56,37.67,38.51,36.08
4212,15,2,180,0,0,7.2,13.93,33.52,38.56,37.67,38.51,36.08,47.32
4213,15,2,181,0,0,7.2,33.52,38.56,37.67,38.51,36.08,47.32,44.53
4214,15,2,182,0,0,7.2,38.56,37.67,38.51,36.08,47.32,44.53,44.2
4215,15,2,183,0,0,7.2,37.67,38.51,36.08,47.32,44.53,44.2,43.71
4216,15,2,184,0,0,7.2,38.51,36.08,47.32,44.53,44.2,43.71,46.38
4217,15,2,185,0,0,7.2,36.08,47.32,44.53,44.2,43.71,46.38,46.87
4218,15,2,186,0,0,7.2,47.32,44.53,44.2,43.71,46.38,46.87,40.61
4219,15,2,187,0,0,7.2,44.53,44.2,43.71,46.38,46.87,40.61,46.74
4220,15,2,188,0,0,7.2,44.2,43.71,46.38,46.87,40.61,46.74,46.13
4221,15,2,189,0,0,7.2,43.71,46.38,46.87,40.61,46.74,46.13,41.7
4222,15,2,190,0,0,7.2,46.38,46.87,40.61,46.74,46.13,41.7,46.94
4223,15,2,191,0,0,7.2,46.87,40.61,46.74,46.13,41.7,46.94,46.04
4224,15,2,192,0,0,7.2,40.61,46.74,46.13,41.7,46.94,46.04,49.35
4225,15,2,193,0,0,7.2,46.74,46.13,41.7,46.94,46.04,49.35,41.92
4226,15,2,194,0,0,7.2,46.13,41.7,46.94,46.04,49.35,41.92,45.79
4227,15,2,195,0,0,7.2,41.7,46.94,46.04,49.35,41.92,45.79,43.05
4228,15,2,196,0,0,7.2,46.94,46.04,49.35,41.92,45.79,43.05,44.94
4229,15,2,197,0,0,7.2,46.04,49.35,41.92,45.79,43.05,44.94,48.94
4230,15,2,198,0,0,7.2,49.35,41.92,45.79,43.05,44.94,48.94,44.23
4231,15,2,199,0,0,7.2,41.92,45.79,43.05,44.94,48.94,44.23,47.39
4232,15,2,200,0,0,7.2,45.79,43.05,44.94,48.94,44.23,47.39,42.35
4233,15,2,201,0,0,7.2,43.05,44.94,48.94,44.23,47.39,42.35,50.44
4234,15,2,202,0,0,7.2,44.94,48.94,44.23,47.39,42.35,50.44,46.2
4235,15,2,203,0,0,7.2,48.94,44.23,47.39,42.35,50.44,46.2,45.63
4236,15,2,204,0,0,7.2,44.23,47.39,42.35,50.44,46.2,45.63,41.02
4237,15,2,205,0,0,7.2,47.39,42.35,50.44,46.2,45.63,41.02,47.49
4238,15,2,206,0,0,7.2,42.35,50.44,46.2,45.63,41.02,47.49,44.57
4239,15,2,207,0,0,7.2,50.44,46.2,45.63,41.02,47.49,44.57,47.27
4240,15,2,208,0,0,7.2,46.2,45.63,41.02,47.49,44.57,47.27,46.94
4241,15,2,209,0,0,7.2,45.63,41.02,47.49,44.57,47.27,46.94,46.26
4242,15,2,210,0,0,7.2,41.02,47.49,44.57,47.27,46.94,46.26,45.92
4243,15,2,211,0,0,7.2,47.49,44.57,47.27,46.94,46.26,45.92,44.93
4244,15,2,212,0,0,7.2,44.57,47.27,46.94,46.26,45.92,44.93,47.91
4245,15,2,213,0,0,7.2,47.27,46.94,46.26,45.92,44.93,47.91,48.42
4246,15,2,214,0,0,7.2,46.94,46.26,45.92,44.93,47.91,48.42,50.9
4247,15,2,215,0,0,7.2,46.26,45.92,44.93,47.91,48.42,50.9,41.77
4248,15,2,216,0,0,7.2,45.92,44.93,47.91,48.42,50.9,41.77,45.31
4249,15,2,217,0,0,3.6,44.93,47.91,48.42,50.9,41.77,45.31,48.58
4250,15,2,218,0,0,3.6,47.91,48.42,50.9,41.77,45.31,48.58,35.31
4251,15,2,219,0,0,3.6,48.42,50.9,41.77,45.31,48.58,35.31,46.31
4252,15,2,220,0,0,3.6,50.9,41.77,45.31,48.58,35.31,46.31,40.71
4253,15,2,221,0,0,3.6,41.77,45.31,48.58,35.31,46.31,40.71,38.65
4254,15,2,222,0,0,3.6,45.31,48.58,35.31,46.31,40.71,38.65,35.28
4255,15,2,223,0,0,3.6,48.58,35.31,46.31,40.71,38.65,35.28,45.11
4256,15,2,224,0,0,3.6,35.31,46.31,40.71,38.65,35.28,45.11,47.4
4257,15,2,225,0,0,3.6,46.31,40.71,38.65,35.28,45.11,47.4,47.2
4258,15,2,226,0,0,3.6,40.71,38.65,35.28,45.11,47.4,47.2,43.43
4259,15,2,227,0,0,3.6,38.65,35.28,45.11,47.4,47.2,43.43,50.29
4260,15,2,228,0,0,3.6,35.28,45.11,47.4,47.2,43.43,50.29,46.44
4261,15,2,229,0,0,3.6,45.11,47.4,47.2,43.43,50.29,46.44,38.65
4262,15,2,230,0,0,3.6,47.4,47.2,43.43,50.29,46.44,38.65,46.92
4263,15,2,231,0,0,3.6,47.2,43.43,50.29,46.44,38.65,46.92,49.58
4264,15,2,232,0,0,3.6,43.43,50.29,46.44,38.65,46.92,49.58,42.02
4265,15,2,233,0,0,3.6,50.29,46.44,38.65,46.92,49.58,42.02,42.75
4266,15,2,234,0,0,3.6,46.44,38.65,46.92,49.58,42.02,42.75,44.18
4267,15,2,235,0,0,3.6,38.65,46.92,49.58,42.02,42.75,44.18,51.4
4268,15,2,236,0,0,3.6,46.92,49.58,42.02,42.75,44.18,51.4,51.3
4269,15,2,237,0,0,3.6,49.58,42.02,42.75,44.18,51.4,51.3,46.98
4270,15,2,238,0,0,3.6,42.02,42.75,44.18,51.4,51.3,46.98,45.32
4271,15,2,239,0,0,3.6,42.75,44.18,51.4,51.3,46.98,45.32,49.15
4272,15,2,240,0,0,3.6,44.18,51.4,51.3,46.98,45.32,49.15,40.98
4273,15,2,241,0,0,3.6,51.4,51.3,46.98,45.32,49.15,40.98,46.11
4274,15,2,242,0,0,3.6,51.3,46.98,45.32,49.15,40.98,46.11,47.29
4275,15,2,243,0,0,3.6,46.98,45.32,49.15,40.98,46.11,47.29,44.3
4276,15,2,244,0,0,3.6,45.32,49.15,40.98,46.11,47.29,44.3,43.84
4277,15,2,245,0,0,3.6,49.15,40.98,46.11,47.29,44.3,43.84,43.88
4278,15,2,246,0,0,3.6,40.98,46.11,47.29,44.3,43.84,43.88,43.19
4279,15,2,247,0,0,3.6,46.11,47.29,44.3,43.84,43.88,43.19,47.65
4280,15,2,248,0,0,3.6,47.29,44.3,43.84,43.88,43.19,47.65,40.58
4281,15,2,249,0,0,3.6,44.3,43.84,43.88,43.19,47.65,40.58,43.15
4282,15,2,250,0,0,3.6,43.84,43.88,43.19,47.65,40.58,43.15,44.63
4283,15,2,251,0,0,3.6,43.88,43.19,47.65,40.58,43.15,44.63,43.05
4284,15,2,252,0,0,3.6,43.19,47.65,40.58,43.15,44.63,43.05,36.32
4285,15,2,253,0,0,3.6,47.65,40.58,43.15,44.63,43.05,36.32,50.6
4286,15,2,254,0,0,3.6,40.58,43.15,44.63,43.05,36.32,50.6,39.56
4287,15,2,255,0,0,3.6,43.15,44.63,43.05,36.32,50.6,39.56,42.63
4288,15,2,256,0,0,3.6,44.63,43.05,36.32,50.6,39.56,42.63,40.93
4289,15,2,257,0,0,3.6,43.05,36.32,50.6,39.56,42.63,40.93,40.93
4290,15,2,258,0,0,3.6,36.32,50.6,39.56,42.63,40.93,40.93,48.45
4291,15,2,259,0,0,3.6,50.6,39.56,42.63,40.93,40.93,48.45,44.47
4292,15,2,260,0,0,3.6,39.56,42.63,40.93,40.93,48.45,44.47,44.68
4293,15,2,261,0,0,3.6,42.63,40.93,40.93,48.45,44.47,44.68,46.63
4294,15,2,262,0,0,3.6,40.93,40.93,48.45,44.47,44.68,46.63,47.85
4295,15,2,263,0,0,3.6,40.93,48.45,44.47,44.68,46.63,47.85,47.02
4296,15,2,264,0,0,3.6,48.45,44.47,44.68,46.63,47.85,47.02,47.37
4297,15,2,265,0,0,3.6,44.47,44.68,46.63,47.85,47.02,47.37,49
4298,15,2,266,0,0,3.6,44.68,46.63,47.85,47.02,47.37,49,48.99
4299,15,2,267,0,0,3.6,46.63,47.85,47.02,47.37,49,48.99,46.74
4300,15,2,268,0,0,3.6,47.85,47.02,47.37,49,48.99,46.74,45.24
4301,15,2,269,0,0,3.6,47.02,47.37,49,48.99,46.74,45.24,44.77
4302,15,2,270,0,0,3.6,47.37,49,48.99,46.74,45.24,44.77,49.81
4303,15,2,271,0,0,3.6,49,48.99,46.74,45.24,44.77,49.81,48.98
4304,15,2,272,0,0,3.6,48.99,46.74,45.24,44.77,49.81,48.98,48.98
4305,15,2,273,0,0,3.6,46.74,45.24,44.77,49.81,48.98,48.98,51.31
4306,15,2,274,0,0,3.6,45.24,44.77,49.81,48.98,48.98,51.31,47.13
4307,15,2,275,0,0,3.6,44.77,49.81,48.98,48.98,51.31,47.13,47.87
4308,15,2,276,0,0,3.6,49.81,48.98,48.98,51.31,47.13,47.87,47.77
4309,15,2,277,0,0,3.6,48.98,48.98,51.31,47.13,47.87,47.77,46.07
4310,15,2,278,0,0,3.6,48.98,51.31,47.13,47.87,47.77,46.07,50.5
4311,15,2,279,0,0,3.6,51.31,47.13,47.87,47.77,46.07,50.5,46.53
4312,15,2,280,0,0,3.6,47.13,47.87,47.77,46.07,50.5,46.53,43.58
4313,15,2,281,0,0,3.6,47.87,47.77,46.07,50.5,46.53,43.58,50.98
4314,15,2,282,0,0,3.6,47.77,46.07,50.5,46.53,43.58,50.98,52.39
4315,15,2,283,0,0,3.6,46.07,50.5,46.53,43.58,50.98,52.39,44.47
4316,15,2,284,0,0,3.6,50.5,46.53,43.58,50.98,52.39,44.47,55.36
4317,15,2,285,0,0,3.6,46.53,43.58,50.98,52.39,44.47,55.36,54.01
4318,15,2,286,0,0,3.6,43.58,50.98,52.39,44.47,55.36,54.01,53.1
4319,15,2,287,0,0,3.6,50.98,52.39,44.47,55.36,54.01,53.1,47.16
4320,15,2,288,0,0,3.6,52.39,44.47,55.36,54.01,53.1,47.16,45.54
4321,16,3,1,0,0,3.6,44.47,55.36,54.01,53.1,47.16,45.54,50.97
4322,16,3,2,0,0,3.6,55.36,54.01,53.1,47.16,45.54,50.97,56.4
4323,16,3,3,0,0,3.6,54.01,53.1,47.16,45.54,50.97,56.4,50.4
4324,16,3,4,0,0,3.6,53.1,47.16,45.54,50.97,56.4,50.4,53.17
4325,16,3,5,0,0,3.6,47.16,45.54,50.97,56.4,50.4,53.17,54.68
4326,16,3,6,0,0,3.6,45.54,50.97,56.4,50.4,53.17,54.68,53.74
4327,16,3,7,0,0,3.6,50.97,56.4,50.4,53.17,54.68,53.74,47.81
4328,16,3,8,0,0,3.6,56.4,50.4,53.17,54.68,53.74,47.81,48.13
4329,16,3,9,0,0,3.6,50.4,53.17,54.68,53.74,47.81,48.13,52.49
4330,16,3,10,0,0,3.6,53.17,54.68,53.74,47.81,48.13,52.49,50.04
4331,16,3,11,0,0,3.6,54.68,53.74,47.81,48.13,52.49,50.04,63.56
4332,16,3,12,0,0,3.6,53.74,47.81,48.13,52.49,50.04,63.56,51.2
4333,16,3,13,0,0,3.6,47.81,48.13,52.49,50.04,63.56,51.2,47.34
4334,16,3,14,0,0,3.6,48.13,52.49,50.04,63.56,51.2,47.34,43.47
4335,16,3,15,0,0,3.6,52.49,50.04,63.56,51.2,47.34,43.47,46.14
4336,16,3,16,0,0,3.6,50.04,63.56,51.2,47.34,43.47,46.14,56.1
4337,16,3,17,0,0,3.6,63.56,51.2,47.34,43.47,46.14,56.1,48.33
4338,16,3,18,0,0,3.6,51.2,47.34,43.47,46.14,56.1,48.33,72.59
4339,16,3,19,0,0,3.6,47.34,43.47,46.14,56.1,48.33,72.59,48.47
4340,16,3,20,0,0,3.6,43.47,46.14,56.1,48.33,72.59,48.47,54.17
4341,16,3,21,0,0,3.6,46.14,56.1,48.33,72.59,48.47,54.17,64.2
4342,16,3,22,0,0,3.6,56.1,48.33,72.59,48.47,54.17,64.2,52.9
4343,16,3,23,0,0,3.6,48.33,72.59,48.47,54.17,64.2,52.9,54.55
4344,16,3,24,0,0,3.6,72.59,48.47,54.17,64.2,52.9,54.55,55.37
4345,16,3,25,0,0,3.6,48.47,54.17,64.2,52.9,54.55,55.37,55.78
4346,16,3,26,0,0,3.6,54.17,64.2,52.9,54.55,55.37,55.78,56.19
4347,16,3,27,0,0,3.6,64.2,52.9,54.55,55.37,55.78,56.19,49.7
4348,16,3,28,0,0,3.6,52.9,54.55,55.37,55.78,56.19,49.7,60.5
4349,16,3,29,0,0,3.6,54.55,55.37,55.78,56.19,49.7,60.5,54.76
4350,16,3,30,0,0,3.6,55.37,55.78,56.19,49.7,60.5,54.76,49.02
4351,16,3,31,0,0,3.6,55.78,56.19,49.7,60.5,54.76,49.02,58.4
4352,16,3,32,0,0,3.6,56.19,49.7,60.5,54.76,49.02,58.4,50.4
4353,16,3,33,0,0,3.6,49.7,60.5,54.76,49.02,58.4,50.4,50.3
4354,16,3,34,0,0,3.6,60.5,54.76,49.02,58.4,50.4,50.3,50.2
4355,16,3,35,0,0,3.6,54.76,49.02,58.4,50.4,50.3,50.2,47.72
4356,16,3,36,0,0,3.6,49.02,58.4,50.4,50.3,50.2,47.72,56.56
4357,16,3,37,0,0,3.6,58.4,50.4,50.3,50.2,47.72,56.56,46.98
4358,16,3,38,0,0,3.6,50.4,50.3,50.2,47.72,56.56,46.98,42.18
4359,16,3,39,0,0,3.6,50.3,50.2,47.72,56.56,46.98,42.18,37.39
4360,16,3,40,0,0,3.6,50.2,47.72,56.56,46.98,42.18,37.39,44.55
4361,16,3,41,0,0,3.6,47.72,56.56,46.98,42.18,37.39,44.55,51.7
4362,16,3,42,0,0,3.6,56.56,46.98,42.18,37.39,44.55,51.7,57.62
4363,16,3,43,0,0,3.6,46.98,42.18,37.39,44.55,51.7,57.62,52
4364,16,3,44,0,0,3.6,42.18,37.39,44.55,51.7,57.62,52,52.49
4365,16,3,45,0,0,3.6,37.39,44.55,51.7,57.62,52,52.49,52.73
4366,16,3,46,0,0,3.6,44.55,51.7,57.62,52,52.49,52.73,52.85
4367,16,3,47,0,0,3.6,51.7,57.62,52,52.49,52.73,52.85,52.91
4368,16,3,48,0,0,3.6,57.62,52,52.49,52.73,52.85,52.91,52.97
4369,16,3,49,0,0,3.6,52,52.49,52.73,52.85,52.91,52.97,55.29
4370,16,3,50,0,0,3.6,52.49,52.73,52.85,52.91,52.97,55.29,57.6
4371,16,3,51,0,0,3.6,52.73,52.85,52.91,52.97,55.29,57.6,50.27
4372,16,3,52,0,0,3.6,52.85,52.91,52.97,55.29,57.6,50.27,54.77
4373,16,3,53,0,0,3.6,52.91,52.97,55.29,57.6,50.27,54.77,72.83
4374,16,3,54,0,0,3.6,52.97,55.29,57.6,50.27,54.77,72.83,58.73
4375,16,3,55,0,0,3.6,55.29,57.6,50.27,54.77,72.83,58.73,53.42
4376,16,3,56,0,0,3.6,57.6,50.27,54.77,72.83,58.73,53.42,59.75
4377,16,3,57,0,0,3.6,50.27,54.77,72.83,58.73,53.42,59.75,56.06
4378,16,3,58,0,0,3.6,54.77,72.83,58.73,53.42,59.75,56.06,64.6
4379,16,3,59,0,0,3.6,72.83,58.73,53.42,59.75,56.06,64.6,55.8
4380,16,3,60,0,0,3.6,58.73,53.42,59.75,56.06,64.6,55.8,66
4381,16,3,61,0,0,3.6,53.42,59.75,56.06,64.6,55.8,66,56.99
4382,16,3,62,0,0,3.6,59.75,56.06,64.6,55.8,66,56.99,58.3
4383,16,3,63,0,0,3.6,56.06,64.6,55.8,66,56.99,58.3,58.95
4384,16,3,64,0,0,3.6,64.6,55.8,66,56.99,58.3,58.95,59.6
4385,16,3,65,0,0,3.6,55.8,66,56.99,58.3,58.95,59.6,53.05
4386,16,3,66,0,0,3.6,66,56.99,58.3,58.95,59.6,53.05,46.5
4387,16,3,67,0,0,3.6,56.99,58.3,58.95,59.6,53.05,46.5,51
4388,16,3,68,0,0,3.6,58.3,58.95,59.6,53.05,46.5,51,42.3
4389,16,3,69,0,0,3.6,58.95,59.6,53.05,46.5,51,42.3,51.22
4390,16,3,70,0,0,3.6,59.6,53.05,46.5,51,42.3,51.22,42.46
4391,16,3,71,0,0,3.6,53.05,46.5,51,42.3,51.22,42.46,70.79
4392,16,3,72,0,0,3.6,46.5,51,42.3,51.22,42.46,70.79,65.2
4393,16,3,73,0,0,7.2,51,42.3,51.22,42.46,70.79,65.2,62.4
4394,16,3,74,0,0,7.2,42.3,51.22,42.46,70.79,65.2,62.4,59.6
4395,16,3,75,0,0,7.2,51.22,42.46,70.79,65.2,62.4,59.6,44
4396,16,3,76,0,0,7.2,42.46,70.79,65.2,62.4,59.6,44,57.06
4397,16,3,77,0,0,7.2,70.79,65.2,62.4,59.6,44,57.06,50.02
4398,16,3,78,0,0,7.2,65.2,62.4,59.6,44,57.06,50.02,56.15
4399,16,3,79,0,0,7.2,62.4,59.6,44,57.06,50.02,56.15,48.43
4400,16,3,80,0,0,7.2,59.6,44,57.06,50.02,56.15,48.43,58.98
4401,16,3,81,0,0,7.2,44,57.06,50.02,56.15,48.43,58.98,43.83
4402,16,3,82,0,0,7.2,57.06,50.02,56.15,48.43,58.98,43.83,53.25
4403,16,3,83,0,0,7.2,50.02,56.15,48.43,58.98,43.83,53.25,57.71
4404,16,3,84,0,0,7.2,56.15,48.43,58.98,43.83,53.25,57.71,54.28
4405,16,3,85,0,0,7.2,48.43,58.98,43.83,53.25,57.71,54.28,54.5
4406,16,3,86,0,0,7.2,58.98,43.83,53.25,57.71,54.28,54.5,45.87
4407,16,3,87,0,0,7.2,43.83,53.25,57.71,54.28,54.5,45.87,47.44
4408,16,3,88,0,0,7.2,53.25,57.71,54.28,54.5,45.87,47.44,45.61
4409,16,3,89,0,0,7.2,57.71,54.28,54.5,45.87,47.44,45.61,38.74
4410,16,3,90,0,0,7.2,54.28,54.5,45.87,47.44,45.61,38.74,46.23
4411,16,3,91,0,0,7.2,54.5,45.87,47.44,45.61,38.74,46.23,47.82
4412,16,3,92,0,0,7.2,45.87,47.44,45.61,38.74,46.23,47.82,47.76
4413,16,3,93,0,0,7.2,47.44,45.61,38.74,46.23,47.82,47.76,43.4
4414,16,3,94,0,0,7.2,45.61,38.74,46.23,47.82,47.76,43.4,33.1
4415,16,3,95,0,0,7.2,38.74,46.23,47.82,47.76,43.4,33.1,27.52
4416,16,3,96,0,0,7.2,46.23,47.82,47.76,43.4,33.1,27.52,38.25
4417,16,3,97,0,0,7.2,47.82,47.76,43.4,33.1,27.52,38.25,45.54
4418,16,3,98,0,0,7.2,47.76,43.4,33.1,27.52,38.25,45.54,46.35
4419,16,3,99,0,0,7.2,43.4,33.1,27.52,38.25,45.54,46.35,44.21
4420,16,3,100,0,0,7.2,33.1,27.52,38.25,45.54,46.35,44.21,25.6
4421,16,3,101,0,0,7.2,27.52,38.25,45.54,46.35,44.21,25.6,12.78
4422,16,3,102,0,0,7.2,38.25,45.54,46.35,44.21,25.6,12.78,10.97
4423,16,3,103,0,0,7.2,45.54,46.35,44.21,25.6,12.78,10.97,8.32
