id,date,week,timeSlot,holiday,rrr,windSpeed,Vt6,Vt5,Vt4,Vt3,Vt2,Vt1,Vt
3464,13,7,8,1,0,7.2,34.6,35.39,36.19,42.34,35.82,41.36,42.75
3465,13,7,9,1,0,7.2,35.39,36.19,42.34,35.82,41.36,42.75,24.74
3466,13,7,10,1,0,7.2,36.19,42.34,35.82,41.36,42.75,24.74,41.6
3467,13,7,11,1,0,7.2,42.34,35.82,41.36,42.75,24.74,41.6,34.61
3468,13,7,12,1,0,7.2,35.82,41.36,42.75,24.74,41.6,34.61,41.86
3469,13,7,13,1,0,7.2,41.36,42.75,24.74,41.6,34.61,41.86,27.4
3470,13,7,14,1,0,7.2,42.75,24.74,41.6,34.61,41.86,27.4,38
3471,13,7,15,1,0,7.2,24.74,41.6,34.61,41.86,27.4,38,46.5
3472,13,7,16,1,0,7.2,41.6,34.61,41.86,27.4,38,46.5,43.86
3473,13,7,17,1,0,7.2,34.61,41.86,27.4,38,46.5,43.86,46
3474,13,7,18,1,0,7.2,41.86,27.4,38,46.5,43.86,46,36.59
3475,13,7,19,1,0,7.2,27.4,38,46.5,43.86,46,36.59,32.24
3476,13,7,20,1,0,7.2,38,46.5,43.86,46,36.59,32.24,30.72
3477,13,7,21,1,0,7.2,46.5,43.86,46,36.59,32.24,30.72,51.6
3478,13,7,22,1,0,7.2,43.86,46,36.59,32.24,30.72,51.6,43.95
3479,13,7,23,1,0,7.2,46,36.59,32.24,30.72,51.6,43.95,28.66
3480,13,7,24,1,0,7.2,36.59,32.24,30.72,51.6,43.95,28.66,29.94
3481,13,7,25,1,0,7.2,32.24,30.72,51.6,43.95,28.66,29.94,38.4
3482,13,7,26,1,0,7.2,30.72,51.6,43.95,28.66,29.94,38.4,41.7
3483,13,7,27,1,0,7.2,51.6,43.95,28.66,29.94,38.4,41.7,47.4
3484,13,7,28,1,0,7.2,43.95,28.66,29.94,38.4,41.7,47.4,37.2
3485,13,7,29,1,0,7.2,28.66,29.94,38.4,41.7,47.4,37.2,38.92
3486,13,7,30,1,0,7.2,29.94,38.4,41.7,47.4,37.2,38.92,35.1
3487,13,7,31,1,0,7.2,38.4,41.7,47.4,37.2,38.92,35.1,40.4
3488,13,7,32,1,0,7.2,41.7,47.4,37.2,38.92,35.1,40.4,38.4
3489,13,7,33,1,0,7.2,47.4,37.2,38.92,35.1,40.4,38.4,38
3490,13,7,34,1,0,7.2,37.2,38.92,35.1,40.4,38.4,38,54
3491,13,7,35,1,0,7.2,38.92,35.1,40.4,38.4,38,54,43.89
3492,13,7,36,1,0,7.2,35.1,40.4,38.4,38,54,43.89,50.61
3493,13,7,37,1,0,7.2,40.4,38.4,38,54,43.89,50.61,50.8
3494,13,7,38,1,0,7.2,38.4,38,54,43.89,50.61,50.8,50.99
3495,13,7,39,1,0,7.2,38,54,43.89,50.61,50.8,50.99,36.01
3496,13,7,40,1,0,7.2,54,43.89,50.61,50.8,50.99,36.01,44.4
3497,13,7,41,1,0,7.2,43.89,50.61,50.8,50.99,36.01,44.4,48.6
3498,13,7,42,1,0,7.2,50.61,50.8,50.99,36.01,44.4,48.6,50.69
3499,13,7,43,1,0,7.2,50.8,50.99,36.01,44.4,48.6,50.69,52.79
3500,13,7,44,1,0,7.2,50.99,36.01,44.4,48.6,50.69,52.79,38.75
3501,13,7,45,1,0,7.2,36.01,44.4,48.6,50.69,52.79,38.75,35.1
3502,13,7,46,1,0,7.2,44.4,48.6,50.69,52.79,38.75,35.1,47.2
3503,13,7,47,1,0,7.2,48.6,50.69,52.79,38.75,35.1,47.2,45
3504,13,7,48,1,0,7.2,50.69,52.79,38.75,35.1,47.2,45,43.9
3505,13,7,49,1,0,7.2,52.79,38.75,35.1,47.2,45,43.9,42.8
3506,13,7,50,1,0,7.2,38.75,35.1,47.2,45,43.9,42.8,44.4
3507,13,7,51,1,0,7.2,35.1,47.2,45,43.9,42.8,44.4,46
3508,13,7,52,1,0,7.2,47.2,45,43.9,42.8,44.4,46,46.1
3509,13,7,53,1,0,7.2,45,43.9,42.8,44.4,46,46.1,46.14
3510,13,7,54,1,0,7.2,43.9,42.8,44.4,46,46.1,46.14,46.19
3511,13,7,55,1,0,7.2,42.8,44.4,46,46.1,46.14,46.19,46.3
3512,13,7,56,1,0,7.2,44.4,46,46.1,46.14,46.19,46.3,46.35
3513,13,7,57,1,0,7.2,46,46.1,46.14,46.19,46.3,46.35,46.37
3514,13,7,58,1,0,7.2,46.1,46.14,46.19,46.3,46.35,46.37,46.39
3515,13,7,59,1,0,7.2,46.14,46.19,46.3,46.35,46.37,46.39,46.39
3516,13,7,60,1,0,7.2,46.19,46.3,46.35,46.37,46.39,46.39,46.4
3517,13,7,61,1,0,7.2,46.3,46.35,46.37,46.39,46.39,46.4,46.4
3518,13,7,62,1,0,7.2,46.35,46.37,46.39,46.39,46.4,46.4,46.6
3519,13,7,63,1,0,7.2,46.37,46.39,46.39,46.4,46.4,46.6,46.7
3520,13,7,64,1,0,7.2,46.39,46.39,46.4,46.4,46.6,46.7,46.8
3521,13,7,65,1,0,7.2,46.39,46.4,46.4,46.6,46.7,46.8,41.25
3522,13,7,66,1,0,7.2,46.4,46.4,46.6,46.7,46.8,41.25,38.48
3523,13,7,67,1,0,7.2,46.4,46.6,46.7,46.8,41.25,38.48,35.7
3524,13,7,68,1,0,7.2,46.6,46.7,46.8,41.25,38.48,35.7,39.64
3525,13,7,69,1,0,7.2,46.7,46.8,41.25,38.48,35.7,39.64,41.6
3526,13,7,70,1,0,7.2,46.8,41.25,38.48,35.7,39.64,41.6,42.59
3527,13,7,71,1,0,7.2,41.25,38.48,35.7,39.64,41.6,42.59,43.08
3528,13,7,72,1,0,7.2,38.48,35.7,39.64,41.6,42.59,43.08,43.32
3529,13,7,73,1,0,3.6,35.7,39.64,41.6,42.59,43.08,43.32,43.45
3530,13,7,74,1,0,3.6,39.64,41.6,42.59,43.08,43.32,43.45,43.57
3531,13,7,75,1,0,3.6,41.6,42.59,43.08,43.32,43.45,43.57,50.7
3532,13,7,76,1,0,3.6,42.59,43.08,43.32,43.45,43.57,50.7,48.3
3533,13,7,77,1,0,3.6,43.08,43.32,43.45,43.57,50.7,48.3,47.99
3534,13,7,78,1,0,3.6,43.32,43.45,43.57,50.7,48.3,47.99,45.2
3535,13,7,79,1,0,3.6,43.45,43.57,50.7,48.3,47.99,45.2,42.4
3536,13,7,80,1,0,3.6,43.57,50.7,48.3,47.99,45.2,42.4,37.5
3537,13,7,81,1,0,3.6,50.7,48.3,47.99,45.2,42.4,37.5,36.6
3538,13,7,82,1,0,3.6,48.3,47.99,45.2,42.4,37.5,36.6,41.65
3539,13,7,83,1,0,3.6,47.99,45.2,42.4,37.5,36.6,41.65,44.18
3540,13,7,84,1,0,3.6,45.2,42.4,37.5,36.6,41.65,44.18,45.44
3541,13,7,85,1,0,3.6,42.4,37.5,36.6,41.65,44.18,45.44,46.7
3542,13,7,86,1,0,3.6,37.5,36.6,41.65,44.18,45.44,46.7,33.46
3543,13,7,87,1,0,3.6,36.6,41.65,44.18,45.44,46.7,33.46,20.22
3544,13,7,88,1,0,3.6,41.65,44.18,45.44,46.7,33.46,20.22,32.98
3545,13,7,89,1,0,3.6,44.18,45.44,46.7,33.46,20.22,32.98,45.74
3546,13,7,90,1,0,3.6,45.44,46.7,33.46,20.22,32.98,45.74,48.5
3547,13,7,91,1,0,3.6,46.7,33.46,20.22,32.98,45.74,48.5,45.83
3548,13,7,92,1,0,3.6,33.46,20.22,32.98,45.74,48.5,45.83,43
3549,13,7,93,1,0,3.6,20.22,32.98,45.74,48.5,45.83,43,36.3
3550,13,7,94,1,0,3.6,32.98,45.74,48.5,45.83,43,36.3,38.8
3551,13,7,95,1,0,3.6,45.74,48.5,45.83,43,36.3,38.8,45.34
3552,13,7,96,1,0,3.6,48.5,45.83,43,36.3,38.8,45.34,42.58
3553,13,7,97,1,0,3.6,45.83,43,36.3,38.8,45.34,42.58,42.64
3554,13,7,98,1,0,3.6,43,36.3,38.8,45.34,42.58,42.64,31.92
3555,13,7,99,1,0,3.6,36.3,38.8,45.34,42.58,42.64,31.92,42.6
3556,13,7,100,1,0,3.6,38.8,45.34,42.58,42.64,31.92,42.6,42.21
3557,13,7,101,1,0,3.6,45.34,42.58,42.64,31.92,42.6,42.21,51.1
3558,13,7,102,1,0,3.6,42.58,42.64,31.92,42.6,42.21,51.1,41.06
3559,13,7,103,1,0,3.6,42.64,31.92,42.6,42.21,51.1,41.06,48.2
3560,13,7,104,1,0,3.6,31.92,42.6,42.21,51.1,41.06,48.2,36.19
3561,13,7,105,1,0,3.6,42.6,42.21,51.1,41.06,48.2,36.19,44.02
3562,13,7,106,1,0,3.6,42.21,51.1,41.06,48.2,36.19,44.02,42.8
3563,13,7,107,1,0,3.6,51.1,41.06,48.2,36.19,44.02,42.8,43.63
3564,13,7,108,1,0,3.6,41.06,48.2,36.19,44.02,42.8,43.63,36.63
3565,13,7,109,1,0,3.6,48.2,36.19,44.02,42.8,43.63,36.63,41.1
3566,13,7,110,1,0,3.6,36.19,44.02,42.8,43.63,36.63,41.1,39.52
3567,13,7,111,1,0,3.6,44.02,42.8,43.63,36.63,41.1,39.52,45.68
3568,13,7,112,1,0,3.6,42.8,43.63,36.63,41.1,39.52,45.68,39.73
3569,13,7,113,1,0,3.6,43.63,36.63,41.1,39.52,45.68,39.73,41.59
3570,13,7,114,1,0,3.6,36.63,41.1,39.52,45.68,39.73,41.59,38.6
3571,13,7,115,1,0,3.6,41.1,39.52,45.68,39.73,41.59,38.6,48.92
3572,13,7,116,1,0,3.6,39.52,45.68,39.73,41.59,38.6,48.92,39.34
3573,13,7,117,1,0,3.6,45.68,39.73,41.59,38.6,48.92,39.34,27.68
3574,13,7,118,1,0,3.6,39.73,41.59,38.6,48.92,39.34,27.68,41.26
3575,13,7,119,1,0,3.6,41.59,38.6,48.92,39.34,27.68,41.26,46.8
3576,13,7,120,1,0,3.6,38.6,48.92,39.34,27.68,41.26,46.8,34.79
3577,13,7,121,1,0,3.6,48.92,39.34,27.68,41.26,46.8,34.79,44.73
3578,13,7,122,1,0,3.6,39.34,27.68,41.26,46.8,34.79,44.73,46.24
3579,13,7,123,1,0,3.6,27.68,41.26,46.8,34.79,44.73,46.24,32.99
3580,13,7,124,1,0,3.6,41.26,46.8,34.79,44.73,46.24,32.99,33.36
3581,13,7,125,1,0,3.6,46.8,34.79,44.73,46.24,32.99,33.36,39.63
3582,13,7,126,1,0,3.6,34.79,44.73,46.24,32.99,33.36,39.63,39.26
3583,13,7,127,1,0,3.6,44.73,46.24,32.99,33.36,39.63,39.26,46
3584,13,7,128,1,0,3.6,46.24,32.99,33.36,39.63,39.26,46,41.6
3585,13,7,129,1,0,3.6,32.99,33.36,39.63,39.26,46,41.6,36.41
3586,13,7,130,1,0,3.6,33.36,39.63,39.26,46,41.6,36.41,32.45
3587,13,7,131,1,0,3.6,39.63,39.26,46,41.6,36.41,32.45,44.28
3588,13,7,132,1,0,3.6,39.26,46,41.6,36.41,32.45,44.28,44.11
3589,13,7,133,1,0,3.6,46,41.6,36.41,32.45,44.28,44.11,30.42
3590,13,7,134,1,0,3.6,41.6,36.41,32.45,44.28,44.11,30.42,37.87
3591,13,7,135,1,0,3.6,36.41,32.45,44.28,44.11,30.42,37.87,38.48
3592,13,7,136,1,0,3.6,32.45,44.28,44.11,30.42,37.87,38.48,38.72
3593,13,7,137,1,0,3.6,44.28,44.11,30.42,37.87,38.48,38.72,31.33
3594,13,7,138,1,0,3.6,44.11,30.42,37.87,38.48,38.72,31.33,34.03
3595,13,7,139,1,0,3.6,30.42,37.87,38.48,38.72,31.33,34.03,33.36
3596,13,7,140,1,0,3.6,37.87,38.48,38.72,31.33,34.03,33.36,36.88
3597,13,7,141,1,0,3.6,38.48,38.72,31.33,34.03,33.36,36.88,36.45
3598,13,7,142,1,0,3.6,38.72,31.33,34.03,33.36,36.88,36.45,35.98
3599,13,7,143,1,0,3.6,31.33,34.03,33.36,36.88,36.45,35.98,40.67
3600,13,7,144,1,0,3.6,34.03,33.36,36.88,36.45,35.98,40.67,35.2
3601,13,7,145,1,0,3.6,33.36,36.88,36.45,35.98,40.67,35.2,35.94
3602,13,7,146,1,0,3.6,36.88,36.45,35.98,40.67,35.2,35.94,34.53
3603,13,7,147,1,0,3.6,36.45,35.98,40.67,35.2,35.94,34.53,38.78
3604,13,7,148,1,0,3.6,35.98,40.67,35.2,35.94,34.53,38.78,64.61
3605,13,7,149,1,0,3.6,40.67,35.2,35.94,34.53,38.78,64.61,37.16
3606,13,7,150,1,0,3.6,35.2,35.94,34.53,38.78,64.61,37.16,34.26
3607,13,7,151,1,0,3.6,35.94,34.53,38.78,64.61,37.16,34.26,37.87
3608,13,7,152,1,0,3.6,34.53,38.78,64.61,37.16,34.26,37.87,34.17
3609,13,7,153,1,0,3.6,38.78,64.61,37.16,34.26,37.87,34.17,48.15
3610,13,7,154,1,0,3.6,64.61,37.16,34.26,37.87,34.17,48.15,41.37
3611,13,7,155,1,0,3.6,37.16,34.26,37.87,34.17,48.15,41.37,38.72
3612,13,7,156,1,0,3.6,34.26,37.87,34.17,48.15,41.37,38.72,35.89
3613,13,7,157,1,0,3.6,37.87,34.17,48.15,41.37,38.72,35.89,41.05
3614,13,7,158,1,0,3.6,34.17,48.15,41.37,38.72,35.89,41.05,40.46
3615,13,7,159,1,0,3.6,48.15,41.37,38.72,35.89,41.05,40.46,41.79
3616,13,7,160,1,0,3.6,41.37,38.72,35.89,41.05,40.46,41.79,35.99
3617,13,7,161,1,0,3.6,38.72,35.89,41.05,40.46,41.79,35.99,37.15
3618,13,7,162,1,0,3.6,35.89,41.05,40.46,41.79,35.99,37.15,39.94
3619,13,7,163,1,0,3.6,41.05,40.46,41.79,35.99,37.15,39.94,26.26
3620,13,7,164,1,0,3.6,40.46,41.79,35.99,37.15,39.94,26.26,41.38
3621,13,7,165,1,0,3.6,41.79,35.99,37.15,39.94,26.26,41.38,39.1
3622,13,7,166,1,0,3.6,35.99,37.15,39.94,26.26,41.38,39.1,22.81
3623,13,7,167,1,0,3.6,37.15,39.94,26.26,41.38,39.1,22.81,37.85
3624,13,7,168,1,0,3.6,39.94,26.26,41.38,39.1,22.81,37.85,31.69
3625,13,7,169,1,0,3.6,26.26,41.38,39.1,22.81,37.85,31.69,29.72
3626,13,7,170,1,0,3.6,41.38,39.1,22.81,37.85,31.69,29.72,24.28
3627,13,7,171,1,0,3.6,39.1,22.81,37.85,31.69,29.72,24.28,30.57
3628,13,7,172,1,0,3.6,22.81,37.85,31.69,29.72,24.28,30.57,36.22
3629,13,7,173,1,0,3.6,37.85,31.69,29.72,24.28,30.57,36.22,29.6
3630,13,7,174,1,0,3.6,31.69,29.72,24.28,30.57,36.22,29.6,44.31
3631,13,7,175,1,0,3.6,29.72,24.28,30.57,36.22,29.6,44.31,23.58
3632,13,7,176,1,0,3.6,24.28,30.57,36.22,29.6,44.31,23.58,36.24
3633,13,7,177,1,0,3.6,30.57,36.22,29.6,44.31,23.58,36.24,18.32
3634,13,7,178,1,0,3.6,36.22,29.6,44.31,23.58,36.24,18.32,21.22
3635,13,7,179,1,0,3.6,29.6,44.31,23.58,36.24,18.32,21.22,30.14
3636,13,7,180,1,0,3.6,44.31,23.58,36.24,18.32,21.22,30.14,25.57
3637,13,7,181,1,0,3.6,23.58,36.24,18.32,21.22,30.14,25.57,30.85
3638,13,7,182,1,0,3.6,36.24,18.32,21.22,30.14,25.57,30.85,25.16
3639,13,7,183,1,0,3.6,18.32,21.22,30.14,25.57,30.85,25.16,20.3
3640,13,7,184,1,0,3.6,21.22,30.14,25.57,30.85,25.16,20.3,28.61
3641,13,7,185,1,0,3.6,30.14,25.57,30.85,25.16,20.3,28.61,26.36
3642,13,7,186,1,0,3.6,25.57,30.85,25.16,20.3,28.61,26.36,27.19
3643,13,7,187,1,0,3.6,30.85,25.16,20.3,28.61,26.36,27.19,33.37
3644,13,7,188,1,0,3.6,25.16,20.3,28.61,26.36,27.19,33.37,39.46
3645,13,7,189,1,0,3.6,20.3,28.61,26.36,27.19,33.37,39.46,20.27
3646,13,7,190,1,0,3.6,28.61,26.36,27.19,33.37,39.46,20.27,37.03
3647,13,7,191,1,0,3.6,26.36,27.19,33.37,39.46,20.27,37.03,30.11
3648,13,7,192,1,0,3.6,27.19,33.37,39.46,20.27,37.03,30.11,32.03
3649,13,7,193,1,0,3.6,33.37,39.46,20.27,37.03,30.11,32.03,22.15
3650,13,7,194,1,0,3.6,39.46,20.27,37.03,30.11,32.03,22.15,30.21
3651,13,7,195,1,0,3.6,20.27,37.03,30.11,32.03,22.15,30.21,29.59
3652,13,7,196,1,0,3.6,37.03,30.11,32.03,22.15,30.21,29.59,27.03
3653,13,7,197,1,0,3.6,30.11,32.03,22.15,30.21,29.59,27.03,44.27
3654,13,7,198,1,0,3.6,32.03,22.15,30.21,29.59,27.03,44.27,33.64
3655,13,7,199,1,0,3.6,22.15,30.21,29.59,27.03,44.27,33.64,22.03
3656,13,7,200,1,0,3.6,30.21,29.59,27.03,44.27,33.64,22.03,31.43
3657,13,7,201,1,0,3.6,29.59,27.03,44.27,33.64,22.03,31.43,30
3658,13,7,202,1,0,3.6,27.03,44.27,33.64,22.03,31.43,30,26.57
3659,13,7,203,1,0,3.6,44.27,33.64,22.03,31.43,30,26.57,25.92
3660,13,7,204,1,0,3.6,33.64,22.03,31.43,30,26.57,25.92,22.18
3661,13,7,205,1,0,3.6,22.03,31.43,30,26.57,25.92,22.18,29.19
3662,13,7,206,1,0,3.6,31.43,30,26.57,25.92,22.18,29.19,31.02
3663,13,7,207,1,0,3.6,30,26.57,25.92,22.18,29.19,31.02,26.2
3664,13,7,208,1,0,3.6,26.57,25.92,22.18,29.19,31.02,26.2,30.31
3665,13,7,209,1,0,3.6,25.92,22.18,29.19,31.02,26.2,30.31,32.28
3666,13,7,210,1,0,3.6,22.18,29.19,31.02,26.2,30.31,32.28,30.39
3667,13,7,211,1,0,3.6,29.19,31.02,26.2,30.31,32.28,30.39,39.41
3668,13,7,212,1,0,3.6,31.02,26.2,30.31,32.28,30.39,39.41,21.1
3669,13,7,213,1,0,3.6,26.2,30.31,32.28,30.39,39.41,21.1,26.01
3670,13,7,214,1,0,3.6,30.31,32.28,30.39,39.41,21.1,26.01,30.17
3671,13,7,215,1,0,3.6,32.28,30.39,39.41,21.1,26.01,30.17,38.74
3672,13,7,216,1,0,3.6,30.39,39.41,21.1,26.01,30.17,38.74,28.14
3673,13,7,217,1,0,3.6,39.41,21.1,26.01,30.17,38.74,28.14,30.57
3674,13,7,218,1,0,3.6,21.1,26.01,30.17,38.74,28.14,30.57,19.52
3675,13,7,219,1,0,3.6,26.01,30.17,38.74,28.14,30.57,19.52,28.52
3676,13,7,220,1,0,3.6,30.17,38.74,28.14,30.57,19.52,28.52,37.33
3677,13,7,221,1,0,3.6,38.74,28.14,30.57,19.52,28.52,37.33,24.93
3678,13,7,222,1,0,3.6,28.14,30.57,19.52,28.52,37.33,24.93,24.9
3679,13,7,223,1,0,3.6,30.57,19.52,28.52,37.33,24.93,24.9,32.15
3680,13,7,224,1,0,3.6,19.52,28.52,37.33,24.93,24.9,32.15,36.48
3681,13,7,225,1,0,3.6,28.52,37.33,24.93,24.9,32.15,36.48,33.59
3682,13,7,226,1,0,3.6,37.33,24.93,24.9,32.15,36.48,33.59,32.61
3683,13,7,227,1,0,3.6,24.93,24.9,32.15,36.48,33.59,32.61,20.82
3684,13,7,228,1,0,3.6,24.9,32.15,36.48,33.59,32.61,20.82,32.42
3685,13,7,229,1,0,3.6,32.15,36.48,33.59,32.61,20.82,32.42,38.08
3686,13,7,230,1,0,3.6,36.48,33.59,32.61,20.82,32.42,38.08,20.58
3687,13,7,231,1,0,3.6,33.59,32.61,20.82,32.42,38.08,20.58,31.45
3688,13,7,232,1,0,3.6,32.61,20.82,32.42,38.08,20.58,31.45,37.05
3689,13,7,233,1,0,3.6,20.82,32.42,38.08,20.58,31.45,37.05,27.3
3690,13,7,234,1,0,3.6,32.42,38.08,20.58,31.45,37.05,27.3,22.6
3691,13,7,235,1,0,3.6,38.08,20.58,31.45,37.05,27.3,22.6,27.96
3692,13,7,236,1,0,3.6,20.58,31.45,37.05,27.3,22.6,27.96,33.12
3693,13,7,237,1,0,3.6,31.45,37.05,27.3,22.6,27.96,33.12,35.01
3694,13,7,238,1,0,3.6,37.05,27.3,22.6,27.96,33.12,35.01,37.47
3695,13,7,239,1,0,3.6,27.3,22.6,27.96,33.12,35.01,37.47,30.72
3696,13,7,240,1,0,3.6,22.6,27.96,33.12,35.01,37.47,30.72,25.61
3697,13,7,241,1,0,3.6,27.96,33.12,35.01,37.47,30.72,25.61,35.69
3698,13,7,242,1,0,3.6,33.12,35.01,37.47,30.72,25.61,35.69,34.75
3699,13,7,243,1,0,3.6,35.01,37.47,30.72,25.61,35.69,34.75,28.65
3700,13,7,244,1,0,3.6,37.47,30.72,25.61,35.69,34.75,28.65,33.63
3701,13,7,245,1,0,3.6,30.72,25.61,35.69,34.75,28.65,33.63,34.63
3702,13,7,246,1,0,3.6,25.61,35.69,34.75,28.65,33.63,34.63,35.59
3703,13,7,247,1,0,3.6,35.69,34.75,28.65,33.63,34.63,35.59,40.25
3704,13,7,248,1,0,3.6,34.75,28.65,33.63,34.63,35.59,40.25,31.15
3705,13,7,249,1,0,3.6,28.65,33.63,34.63,35.59,40.25,31.15,32.3
3706,13,7,250,1,0,3.6,33.63,34.63,35.59,40.25,31.15,32.3,24.79
3707,13,7,251,1,0,3.6,34.63,35.59,40.25,31.15,32.3,24.79,36.31
3708,13,7,252,1,0,3.6,35.59,40.25,31.15,32.3,24.79,36.31,38.76
3709,13,7,253,1,0,3.6,40.25,31.15,32.3,24.79,36.31,38.76,38.14
3710,13,7,254,1,0,3.6,31.15,32.3,24.79,36.31,38.76,38.14,40.4
3711,13,7,255,1,0,3.6,32.3,24.79,36.31,38.76,38.14,40.4,32.57
3712,13,7,256,1,0,3.6,24.79,36.31,38.76,38.14,40.4,32.57,31.44
3713,13,7,257,1,0,3.6,36.31,38.76,38.14,40.4,32.57,31.44,30.36
3714,13,7,258,1,0,3.6,38.76,38.14,40.4,32.57,31.44,30.36,33.08
3715,13,7,259,1,0,3.6,38.14,40.4,32.57,31.44,30.36,33.08,40.61
3716,13,7,260,1,0,3.6,40.4,32.57,31.44,30.36,33.08,40.61,37.29
3717,13,7,261,1,0,3.6,32.57,31.44,30.36,33.08,40.61,37.29,39.95
3718,13,7,262,1,0,3.6,31.44,30.36,33.08,40.61,37.29,39.95,37.81
3719,13,7,263,1,0,3.6,30.36,33.08,40.61,37.29,39.95,37.81,27.12
3720,13,7,264,1,0,3.6,33.08,40.61,37.29,39.95,37.81,27.12,33.94
3721,13,7,265,1,0,3.6,40.61,37.29,39.95,37.81,27.12,33.94,31.74
3722,13,7,266,1,0,3.6,37.29,39.95,37.81,27.12,33.94,31.74,34.4
3723,13,7,267,1,0,3.6,39.95,37.81,27.12,33.94,31.74,34.4,35.9
3724,13,7,268,1,0,3.6,37.81,27.12,33.94,31.74,34.4,35.9,37.75
3725,13,7,269,1,0,3.6,27.12,33.94,31.74,34.4,35.9,37.75,31.19
3726,13,7,270,1,0,3.6,33.94,31.74,34.4,35.9,37.75,31.19,33.91
3727,13,7,271,1,0,3.6,31.74,34.4,35.9,37.75,31.19,33.91,40.39
3728,13,7,272,1,0,3.6,34.4,35.9,37.75,31.19,33.91,40.39,26.27
3729,13,7,273,1,0,3.6,35.9,37.75,31.19,33.91,40.39,26.27,41.11
3730,13,7,274,1,0,3.6,37.75,31.19,33.91,40.39,26.27,41.11,39.77
3731,13,7,275,1,0,3.6,31.19,33.91,40.39,26.27,41.11,39.77,34.72
3732,13,7,276,1,0,3.6,33.91,40.39,26.27,41.11,39.77,34.72,37
3733,13,7,277,1,0,3.6,40.39,26.27,41.11,39.77,34.72,37,31.39
3734,13,7,278,1,0,3.6,26.27,41.11,39.77,34.72,37,31.39,37.25
3735,13,7,279,1,0,3.6,41.11,39.77,34.72,37,31.39,37.25,38.27
3736,13,7,280,1,0,3.6,39.77,34.72,37,31.39,37.25,38.27,34.39
3737,13,7,281,1,0,3.6,34.72,37,31.39,37.25,38.27,34.39,40.07
3738,13,7,282,1,0,3.6,37,31.39,37.25,38.27,34.39,40.07,35.98
3739,13,7,283,1,0,3.6,31.39,37.25,38.27,34.39,40.07,35.98,36.93
3740,13,7,284,1,0,3.6,37.25,38.27,34.39,40.07,35.98,36.93,49.58
3741,13,7,285,1,0,3.6,38.27,34.39,40.07,35.98,36.93,49.58,36.04
3742,13,7,286,1,0,3.6,34.39,40.07,35.98,36.93,49.58,36.04,43.8
3743,13,7,287,1,0,3.6,40.07,35.98,36.93,49.58,36.04,43.8,46.08
3744,13,7,288,1,0,3.6,35.98,36.93,49.58,36.04,43.8,46.08,49.12
3745,14,1,1,0,0,7.2,36.93,49.58,36.04,43.8,46.08,49.12,45.01
3746,14,1,2,0,0,7.2,49.58,36.04,43.8,46.08,49.12,45.01,40.9
3747,14,1,3,0,0,7.2,36.04,43.8,46.08,49.12,45.01,40.9,50.19
3748,14,1,4,0,0,7.2,43.8,46.08,49.12,45.01,40.9,50.19,41.25
3749,14,1,5,0,0,7.2,46.08,49.12,45.01,40.9,50.19,41.25,40.21
3750,14,1,6,0,0,7.2,49.12,45.01,40.9,50.19,41.25,40.21,37.43
3751,14,1,7,0,0,7.2,45.01,40.9,50.19,41.25,40.21,37.43,45.2
3752,14,1,8,0,0,7.2,40.9,50.19,41.25,40.21,37.43,45.2,41.33
3753,14,1,9,0,0,7.2,50.19,41.25,40.21,37.43,45.2,41.33,39.6
3754,14,1,10,0,0,7.2,41.25,40.21,37.43,45.2,41.33,39.6,40.27
3755,14,1,11,0,0,7.2,40.21,37.43,45.2,41.33,39.6,40.27,47.99
3756,14,1,12,0,0,7.2,37.43,45.2,41.33,39.6,40.27,47.99,1.03
3757,14,1,13,0,0,7.2,45.2,41.33,39.6,40.27,47.99,1.03,39.8
3758,14,1,14,0,0,7.2,41.33,39.6,40.27,47.99,1.03,39.8,40.33
3759,14,1,15,0,0,7.2,39.6,40.27,47.99,1.03,39.8,40.33,40.86
3760,14,1,16,0,0,7.2,40.27,47.99,1.03,39.8,40.33,40.86,28.8
3761,14,1,17,0,0,7.2,47.99,1.03,39.8,40.33,40.86,28.8,40.2
3762,14,1,18,0,0,7.2,1.03,39.8,40.33,40.86,28.8,40.2,45.89
3763,14,1,19,0,0,7.2,39.8,40.33,40.86,28.8,40.2,45.89,51.59
3764,14,1,20,0,0,7.2,40.33,40.86,28.8,40.2,45.89,51.59,45.6
3765,14,1,21,0,0,7.2,40.86,28.8,40.2,45.89,51.59,45.6,44.8
3766,14,1,22,0,0,7.2,28.8,40.2,45.89,51.59,45.6,44.8,44
3767,14,1,23,0,0,7.2,40.2,45.89,51.59,45.6,44.8,44,41.4
3768,14,1,24,0,0,7.2,45.89,51.59,45.6,44.8,44,41.4,30.8
3769,14,1,25,0,0,7.2,51.59,45.6,44.8,44,41.4,30.8,52.64
3770,14,1,26,0,0,7.2,45.6,44.8,44,41.4,30.8,52.64,51.34
3771,14,1,27,0,0,7.2,44.8,44,41.4,30.8,52.64,51.34,50.04
3772,14,1,28,0,0,7.2,44,41.4,30.8,52.64,51.34,50.04,41.6
3773,14,1,29,0,0,7.2,41.4,30.8,52.64,51.34,50.04,41.6,40.16
3774,14,1,30,0,0,7.2,30.8,52.64,51.34,50.04,41.6,40.16,33.53
3775,14,1,31,0,0,7.2,52.64,51.34,50.04,41.6,40.16,33.53,26.9
3776,14,1,32,0,0,7.2,51.34,50.04,41.6,40.16,33.53,26.9,51.3
